# The Cross section for Drell Yan production of H50 with another scalar(H5p) at 13TeV and corresponding fiducial efficiency (applying the same cuts described in 1707.04147), calculated by MG2.6.3.2 @NLO
# id m5[GeV] CS[fb] ScaleUp(%) ScaleDown(%) PDFUp(%) PDFDown(%) Eff

66  1825.0000000000000  0.0002428  +4.6  -5.6  +96.0  -96.0  0.55446
67  1850.0000000000000  0.0002071  +4.6  -5.7  +101.6  -101.6  0.55298
68  1875.0000000000000  0.0001773  +4.9  -5.9  +111.9  -111.9  0.55416
69  1900.0000000000000  0.0001491  +5.0  -6.0  +122.4  -122.4  0.5591
70  1925.0000000000000  0.0001286  +4.9  -5.9  +127.9  -127.9  0.55792
71  1950.0000000000000  0.0001089  +5.0  -6.0  +139.9  -139.9  0.558
72  1975.0000000000000  9.264e-05  +5.1  -6.1  +158.3  -158.3  0.55892
73  2000.0000000000000  7.868e-05  +5.1  -6.2  +165.3  -165.3  0.55582
74  2025.0000000000000  6.496e-05  +5.2  -6.3  +193.2  -193.2  0.55622
75  2050.0000000000000  5.541e-05  +5.4  -6.4  +200.2  -200.2  0.55736
76  2075.0000000000000  4.635e-05  +5.5  -6.6  +224.0  -224.0  0.56028
77  2100.0000000000000  3.947e-05  +5.4  -6.5  +242.0  -242.0  0.56
78  2125.0000000000000  3.332e-05  +5.8  -6.8  +256.8  -256.8  0.55792
79  2150.0000000000000  2.719e-05  +6.1  -7.0  +298.7  -298.7  0.56322
80  2175.0000000000000  2.285e-05  +6.1  -7.1  +328.8  -328.8  0.55612
81  2200.0000000000000  1.867e-05  +6.2  -7.2  +359.2  -359.2  0.55612
82  2225.0000000000000  1.569e-05  +6.2  -7.3  +434.4  -434.4  0.56146
83  2250.0000000000000  1.31e-05  +6.5  -7.5  +432.3  -432.3  0.56088
84  2275.0000000000000  1.058e-05  +6.8  -7.7  +496.9  -496.9  0.5596
85  2300.0000000000000  8.684e-06  +6.9  -7.9  +559.8  -559.8  0.56172
86  2325.0000000000000  6.853e-06  +6.9  -8.0  +656.4  -656.4  0.563
87  2350.0000000000000  5.651e-06  +7.5  -8.4  +734.6  -734.6  0.56102
88  2375.0000000000000  4.445e-06  +7.5  -8.6  +853.2  -853.2  0.56376
89  2400.0000000000000  3.473e-06  +8.4  -9.3  +1003.0  -1003.0  0.56018
90  2425.0000000000000  2.665e-06  +8.8  -9.7  +1202.0  -1202.0  0.56552
91  2450.0000000000000  1.994e-06  +9.0  -10.0  +1446.7  -1446.7  0.56438
92  2475.0000000000000  1.41e-06  +10.2  -11.2  +1947.9  -1947.9  0.56254
93  2500.0000000000000  1.025e-06  +11.3  -12.1  +2384.7  -2384.7  0.56128
