# The Cross section for Drell Yan production of H50 with another scalar(H5p) at 8TeV and corresponding fiducial efficiency (applying the same cuts described in 1407.6583), calculated by MG2.6.3.2 @NLO
# id m5[GeV] CS[fb] ErrorUp(%) ErrorDown(%) Eff

93  525.00000000000000  0.3228  +3.1  -3.7  0.5655
94  530.00000000000000  0.3051  +3.2  -3.8  0.56354
95  535.00000000000000  0.2888  +3.1  -3.7  0.56094
96  540.00000000000000  0.276  +3.2  -3.8  0.55786
97  545.00000000000000  0.2597  +3.2  -3.8  0.56356
98  550.00000000000000  0.2444  +3.2  -3.9  0.56152
99  555.00000000000000  0.2336  +3.3  -3.9  0.5615
100  560.00000000000000  0.2203  +3.3  -3.9  0.56036
101  565.00000000000000  0.2088  +3.4  -4.0  0.56186
102  570.00000000000000  0.1983  +3.4  -4.0  0.56176
103  575.00000000000000  0.1875  +3.2  -3.9  0.5605
104  580.00000000000000  0.1783  +3.4  -4.1  0.55988
105  585.00000000000000  0.1686  +3.4  -4.1  0.56174
106  590.00000000000000  0.1601  +3.3  -4.0  0.56014
107  595.00000000000000  0.1509  +3.5  -4.2  0.55732
108  600.00000000000000  0.1437  +3.5  -4.1  0.55622
109  605.00000000000000  0.1357  +3.5  -4.1  0.55886
