# The Cross section for Drell Yan production of H50 with another scalar(H5m) at 8TeV and corresponding fiducial efficiency (applying the same cuts described in 1407.6583), calculated by MG2.6.3.2 @NLO
# id m5[GeV] CS[fb] ErrorUp(%) ErrorDown(%) Eff

92  520.00000000000000  0.1175  +3.1  -3.6  0.55694
93  525.00000000000000  0.1118  +3.1  -3.7  0.56288
94  530.00000000000000  0.105  +3.0  -3.6  0.56106
95  535.00000000000000  0.09971  +3.1  -3.7  0.56198
96  540.00000000000000  0.09362  +3.1  -3.7  0.56256
97  545.00000000000000  0.08875  +3.1  -3.7  0.5602
98  550.00000000000000  0.0834  +3.0  -3.6  0.56444
99  555.00000000000000  0.0792  +3.0  -3.7  0.55986
100  560.00000000000000  0.07474  +3.1  -3.8  0.56086
101  565.00000000000000  0.07064  +3.3  -3.9  0.5609
102  570.00000000000000  0.06676  +3.2  -3.8  0.55828
103  575.00000000000000  0.06292  +3.2  -3.8  0.56222
104  580.00000000000000  0.05974  +3.2  -3.8  0.56152
105  585.00000000000000  0.05656  +3.1  -3.8  0.56566
106  590.00000000000000  0.05365  +3.3  -4.0  0.5614
107  595.00000000000000  0.05061  +3.2  -3.9  0.55798
108  600.00000000000000  0.04798  +3.3  -4.0  0.55856
109  605.00000000000000  0.04555  +3.2  -3.9  0.55812
